generation,N_shifts,logPrior,logLik,eventRate,acceptRate
633300000,1,-14.7734,-100.035,0.575293,0.53
633400000,1,-14.9126,-99.1344,0.846358,0.477
633500000,1,-16.4104,-99.8813,2.08516,0.505
633600000,5,-47.7375,-88.3563,1.97679,0.523
633700000,1,-14.6902,-103.375,0.266532,0.52
633800000,2,-23.1285,-101.041,1.12422,0.525333
633900000,1,-16.1487,-107.064,0.501584,0.515
634000000,2,-25.2949,-98.2503,1.28921,0.5374
634100000,1,-15.42,-100.472,1.01085,0.475
634200000,3,-34.4632,-96.2976,1.04913,0.576
634300000,1,-15.0361,-101.712,0.875826,0.482
634400000,1,-18.3084,-105.039,3.6568,0.526182
634500000,3,-34.3466,-105.56,2.97253,0.516636
634600000,2,-22.5551,-97.4284,1.50537,0.49
634700000,1,-14.9958,-105.7,0.0887918,0.508
634800000,4,-42.3283,-92.2622,2.65034,0.5345
634900000,1,-15.4397,-97.0586,0.405814,0.493
635000000,5,-52.9889,-94.8913,1.42379,0.534
635100000,2,-26.4178,-100.257,1.85171,0.52
635200000,2,-22.8337,-94.8802,0.321617,0.455
635300000,5,-56.6643,-81.1286,5.78101,0.507
635400000,4,-45.2221,-95.1424,1.682,0.511
635500000,3,-29.595,-93.0718,1.38863,0.475
635600000,2,-30.3707,-92.4485,2.53698,0.511
635700000,2,-26.1287,-101.788,1.58596,0.494
635800000,2,-23.4903,-97.8173,1.71352,0.506
635900000,1,-15.6291,-103.282,1.47579,0.49
636000000,2,-24.0497,-101.545,1.8612,0.496
636100000,1,-14.9212,-102.33,0.729376,0.521
636200000,2,-23.6412,-97.7079,2.51423,0.588
636300000,3,-34.4741,-99.1045,1.90306,0.542
636400000,3,-35.9036,-93.2715,2.35969,0.509
636500000,3,-32.7696,-100.259,0.727199,0.5555
636600000,1,-16.8349,-99.1019,0.270692,0.44
636700000,2,-26.2046,-98.3398,1.21356,0.553
636800000,2,-24.7375,-99.11,1.98311,0.49
636900000,2,-25.0082,-102.207,1.54568,0.532111
637000000,3,-31.6009,-94.4565,1.5883,0.550167
637100000,7,-64.1714,-83.343,3.72613,0.529
637200000,1,-14.8743,-101.194,0.575058,0.504
637300000,3,-32.3559,-101.49,1.52972,0.536
637400000,4,-47.0018,-95.1351,2.65706,0.529
637500000,1,-17.6891,-101.675,1.35999,0.533
637600000,1,-15.5139,-99.982,1.60637,0.55
637700000,1,-14.8018,-104.071,0.65852,0.514
637800000,6,-64.0929,-86.6019,3.02281,0.481
637900000,2,-23.1308,-96.2459,0.956809,0.561
638000000,3,-36.4287,-99.5137,1.83856,0.523
638100000,5,-48.8755,-95.5976,1.79934,0.544
638200000,9,-88.0513,-85.2366,4.59021,0.542182
638300000,1,-17.9909,-102.397,0.340249,0.499
638400000,2,-22.5562,-100.753,0.868322,0.543333
638500000,2,-24.1464,-102.774,1.91969,0.552
638600000,3,-31.2705,-100.647,3.14688,0.548364
638700000,1,-17.2869,-100.345,1.03597,0.500667
638800000,2,-24.6798,-97.7708,2.58192,0.508
638900000,1,-15.884,-99.2241,1.34301,0.525167
639000000,4,-41.4533,-83.5749,4.02855,0.481
639100000,1,-16.9856,-99.7533,0.731731,0.501
639200000,1,-16.1178,-105.014,1.58511,0.531909
639300000,1,-16.6016,-99.5995,1.78051,0.5225
639400000,3,-33.669,-104.533,2.00464,0.565
639500000,2,-27.59,-99.3624,2.18385,0.495
639600000,2,-23.0142,-98.8587,0.756162,0.5428
639700000,3,-30.9658,-87.1512,1.31985,0.544
639800000,1,-16.8103,-97.5327,0.294682,0.475
639900000,1,-14.3665,-101.588,0.35115,0.534333
640000000,3,-31.7103,-91.3095,1.8677,0.506
640100000,3,-33.5735,-103.763,2.19185,0.5552
640200000,2,-26.9458,-98.7427,3.1598,0.529
640300000,1,-14.8718,-100.45,0.649075,0.538769
640400000,1,-16.7972,-99.9771,1.29323,0.483
640500000,1,-16.3314,-99.4862,1.22386,0.5355
640600000,2,-23.6861,-96.3622,1.38765,0.575
640700000,1,-15.0171,-99.2751,0.693395,0.557333
640800000,2,-21.8243,-97.6564,0.774757,0.535765
640900000,1,-19.089,-96.5201,2.35425,0.4995
641000000,1,-15.3862,-100.732,1.24453,0.451
641100000,3,-35.6343,-93.374,3.3413,0.587
641200000,2,-25.2856,-102.713,1.03061,0.513571
641300000,2,-24.8308,-98.6791,1.83997,0.556
641400000,1,-15.52,-97.966,0.368897,0.5105
641500000,1,-15.0878,-102.756,0.895634,0.541
641600000,3,-33.1547,-96.1992,2.09516,0.585
641700000,1,-16.2961,-99.5126,0.97488,0.544
641800000,1,-15.353,-102.901,1.04866,0.504636
641900000,2,-23.6414,-102.825,0.911314,0.552429
642000000,2,-23.4913,-101.667,0.459492,0.503
642100000,3,-34.3887,-98.294,0.813152,0.521
642200000,3,-31.9462,-100.088,0.276097,0.57
642300000,2,-26.9735,-96.3446,2.64889,0.575833
642400000,3,-34.726,-103.732,2.47849,0.5236
642500000,4,-47.2913,-97.192,1.95903,0.618
642600000,1,-15.2272,-102.374,1.19607,0.542
642700000,3,-31.4821,-94.6099,1.72978,0.588
642800000,1,-15.5732,-99.97,1.1856,0.505
642900000,4,-42.3441,-90.4307,2.90803,0.571
643000000,2,-22.6459,-99.5797,1.21811,0.56425
643100000,4,-45.4929,-88.0731,2.24849,0.538214
643200000,3,-33.2576,-99.8621,1.47829,0.5044
643300000,4,-45.8791,-82.9054,4.76395,0.481
643400000,1,-16.9704,-100.634,2.19151,0.542
643500000,2,-22.4626,-97.6188,1.41851,0.56
643600000,4,-45.0805,-93.2146,3.71733,0.56
643700000,3,-34.4732,-94.4478,2.06404,0.532667
643800000,1,-16.7648,-100.418,0.663112,0.513
643900000,5,-47.4554,-85.7102,2.00928,0.52875
644000000,6,-59.9071,-76.2265,4.69197,0.5225
644100000,3,-31.2297,-96.399,0.487381,0.597
644200000,2,-27.0225,-100.27,0.557224,0.552
644300000,1,-16.0373,-101.904,1.95834,0.499
644400000,4,-42.3973,-94.3056,3.01944,0.490875
644500000,1,-17.3455,-105.263,1.07912,0.463
644600000,2,-25.6654,-103.802,1.16369,0.523857
644700000,4,-42.4355,-95.9042,2.46544,0.597
644800000,2,-25.3751,-96.4735,1.41694,0.489
644900000,2,-22.6122,-96.1467,1.16892,0.546833
645000000,2,-24.0158,-96.41,0.562697,0.5375
645100000,2,-25.9423,-101.61,3.25274,0.523
645200000,1,-15.4822,-101.776,1.49506,0.512471
645300000,2,-23.6568,-100.039,1.33386,0.553143
645400000,1,-17.1568,-97.784,1.47111,0.516
645500000,2,-23.2683,-97.4473,1.01325,0.547
645600000,1,-23.4633,-100.278,0.706643,0.521
645700000,3,-32.9555,-94.7329,1.38875,0.556
645800000,3,-36.0006,-93.3045,1.66694,0.524778
645900000,2,-23.118,-100.236,1.3237,0.562
646000000,2,-23.1443,-98.2623,0.820013,0.497
646100000,2,-24.1295,-103.636,1.74706,0.517
646200000,1,-15.5451,-101.232,1.04323,0.53
646300000,1,-16.539,-99.2713,1.15231,0.527045
646400000,2,-23.0104,-101.381,1.0397,0.526
646500000,2,-23.0721,-95.0285,0.684881,0.518429
646600000,4,-40.3944,-97.306,1.87102,0.629
646700000,5,-56.7988,-79.3425,3.99686,0.5065
646800000,3,-36.6582,-92.3208,2.49393,0.526
646900000,1,-15.3956,-104.43,0.547991,0.517333
647000000,1,-17.3252,-98.1072,1.6097,0.499
647100000,1,-16.7181,-98.0448,1.90661,0.516
647200000,1,-14.5307,-98.9356,0.627367,0.472
647300000,2,-23.3656,-103.841,1.07522,0.525
647400000,1,-14.8371,-102.167,0.942845,0.551353
647500000,3,-32.0279,-94.4885,0.83548,0.555
647600000,1,-14.8805,-101.298,0.327217,0.492
647700000,2,-26.0198,-101.26,1.47196,0.486
647800000,2,-23.8203,-103.207,1.0453,0.604
647900000,2,-24.9249,-96.3695,0.915337,0.518714
648000000,1,-15.2059,-99.614,0.572117,0.4885
648100000,2,-23.0777,-95.3511,1.29041,0.551
648200000,2,-24.4808,-97.5716,1.08852,0.535
648300000,1,-16.7086,-99.1892,1.65201,0.527778
648400000,5,-50.8814,-84.3736,3.35549,0.5472
648500000,1,-14.7608,-99.8873,0.613823,0.548
648600000,3,-35.2003,-103.615,3.28535,0.541889
648700000,2,-24.8515,-99.3327,0.246775,0.514333
648800000,3,-32.1319,-98.269,2.45903,0.539
648900000,1,-15.7535,-99.0981,1.06725,0.504
649000000,2,-23.1514,-101.396,0.928407,0.500636
649100000,3,-31.0303,-95.5123,0.917342,0.525
649200000,4,-41.5048,-87.0266,0.953669,0.517739
649300000,6,-62.0751,-79.1038,3.15514,0.488
649400000,2,-27.425,-93.6478,1.43121,0.529
649500000,1,-16.9741,-99.1198,1.64912,0.517
649600000,1,-14.851,-100.712,0.768737,0.485
649700000,2,-23.2089,-99.2256,0.692524,0.542286
649800000,2,-21.4723,-98.1595,0.185053,0.544
649900000,2,-23.1846,-107.646,0.71034,0.5065
650000000,1,-15.8486,-97.8617,0.290687,0.533
650100000,1,-15.4968,-100.208,1.10476,0.51625
650200000,2,-26.2944,-99.4517,1.90732,0.529
650300000,3,-30.5114,-95.321,0.49008,0.556
650400000,3,-32.039,-95.7495,1.9199,0.58
650500000,3,-34.8642,-91.9415,3.32044,0.537
650600000,3,-36.7895,-97.747,0.895421,0.534364
650700000,4,-39.694,-85.215,2.24973,0.507
650800000,3,-33.3095,-93.3943,1.66449,0.515
650900000,2,-22.0093,-98.2882,0.528208,0.503
651000000,4,-39.9809,-93.0331,1.94943,0.456
651100000,3,-33.1505,-95.606,2.00163,0.509111
651200000,3,-33.4396,-92.6879,2.18226,0.572
651300000,2,-23.8197,-95.3793,0.638084,0.557
651400000,2,-21.9345,-95.0168,0.229679,0.485
651500000,1,-16.3647,-103.173,2.14783,0.523143
651600000,1,-14.8253,-100.561,0.446043,0.551
651700000,6,-61.1618,-86.919,4.2392,0.526
651800000,1,-16.0683,-102.47,0.518233,0.5085
651900000,1,-16.1045,-104.29,1.16302,0.467
652000000,3,-33.848,-97.2429,2.19168,0.604
652100000,3,-35.408,-96.8059,0.740983,0.553091
652200000,2,-22.7729,-103.471,1.12246,0.515833
652300000,2,-22.7388,-100.31,1.14406,0.495111
652400000,3,-41.0703,-100,1.79528,0.557
652500000,1,-14.5843,-105.704,0.30172,0.521
652600000,4,-39.6723,-99.269,1.72037,0.561
652700000,2,-21.802,-95.7471,0.553236,0.508333
652800000,1,-14.6222,-98.5827,0.561693,0.57775
652900000,5,-49.8394,-90.4245,1.71257,0.548
653000000,2,-22.6164,-101.939,0.875781,0.537
653100000,2,-23.2473,-99.8156,0.712488,0.5414
653200000,1,-17.1486,-105.241,2.96938,0.514
653300000,1,-14.246,-100.86,0.197851,0.497
653400000,4,-46.9593,-86.3826,1.38006,0.53825
653500000,1,-16.6401,-101.318,0.113502,0.464
653600000,7,-71.8393,-97.941,3.59023,0.601
653700000,1,-17.0268,-97.6615,1.52722,0.495
653800000,4,-44.1642,-97.9055,3.16757,0.509437
653900000,3,-29.8345,-96.6442,1.14263,0.584
654000000,2,-24.6363,-94.8246,0.866501,0.548
654100000,1,-16.122,-100.424,0.744734,0.551
654200000,3,-30.7784,-96.2818,1.81575,0.53
654300000,2,-24.1293,-94.3457,1.08501,0.52075
654400000,3,-33.901,-90.7951,4.84207,0.522
654500000,3,-31.9249,-101.469,0.933162,0.579
654600000,1,-14.3306,-102.714,0.343583,0.492
654700000,2,-26.4777,-98.2421,1.15596,0.465
654800000,2,-24.7384,-99.3344,0.880696,0.538333
654900000,4,-39.6079,-83.2397,1.71888,0.512364
655000000,2,-26.6529,-101.916,3.31609,0.53
655100000,5,-53.8415,-93.9293,3.32628,0.508
655200000,2,-23.7291,-99.622,2.23873,0.5195
655300000,1,-14.9082,-101.761,0.718453,0.485
655400000,1,-15.8958,-101.418,1.30224,0.542
655500000,1,-15.6107,-100.155,0.891196,0.516
655600000,2,-24.2119,-97.8384,2.39262,0.57
655700000,3,-30.4634,-92.0775,1.47339,0.496
655800000,1,-15.3472,-100.611,1.14812,0.502
655900000,2,-23.0363,-98.9944,1.43232,0.499333
656000000,5,-48.6697,-85.6109,1.04059,0.536667
656100000,3,-38.6987,-90.6332,3.92337,0.545
656200000,1,-16.0621,-98.4024,0.467645,0.456
656300000,2,-26.8341,-91.2392,3.48207,0.459
656400000,1,-16.2281,-99.8473,0.78595,0.508
656500000,4,-45.9059,-80.5353,3.37746,0.5275
656600000,2,-24.3552,-102.235,1.77135,0.46
656700000,3,-31.5204,-94.9008,2.2134,0.506222
656800000,5,-48.7513,-88.2793,1.1603,0.444
656900000,1,-16.7764,-98.559,1.50592,0.493
657000000,2,-22.801,-103.206,0.881748,0.521
657100000,4,-46.3986,-96.0065,4.34963,0.507857
657200000,2,-24.1894,-93.7887,1.2216,0.522
657300000,2,-26.8666,-100.388,1.36683,0.494
657400000,2,-22.2613,-94.121,0.814996,0.522
657500000,1,-15.09,-101.4,0.912517,0.508
657600000,1,-15.567,-97.7294,0.501826,0.547
657700000,2,-25.0358,-90.0379,1.55889,0.504889
657800000,2,-24.9219,-101.035,1.31005,0.564
657900000,2,-24.9815,-95.4014,0.589937,0.495
658000000,4,-37.8087,-91.4478,1.65443,0.599
658100000,2,-24.3538,-96.5354,2.32806,0.484
658200000,1,-16.5153,-99.6372,1.00698,0.493
658300000,5,-53.792,-97.9324,4.19167,0.524545
658400000,1,-15.7256,-101.952,1.36803,0.503
658500000,1,-14.9545,-100.307,0.147307,0.497
658600000,3,-30.5312,-95.0364,1.2514,0.5303
658700000,5,-54.8501,-93.4855,1.79376,0.502
658800000,4,-52.1027,-97.7562,3.57916,0.513
658900000,2,-24.0027,-94.0679,2.20554,0.535
659000000,3,-38.0188,-88.8303,3.91124,0.497
659100000,4,-44.541,-96.6464,3.46283,0.522
659200000,3,-32.3935,-88.8197,1.53098,0.517333
659300000,1,-14.8247,-100.698,0.400046,0.494
659400000,3,-31.1899,-88.7639,1.25649,0.543
659500000,1,-16.1638,-97.4958,1.46828,0.51
659600000,3,-36.4852,-99.4738,3.86858,0.559
659700000,2,-28.5584,-100.181,0.740493,0.519
659800000,2,-27.1754,-96.3671,3.46836,0.523111
659900000,4,-46.7395,-98.5019,2.99014,0.575
660000000,1,-15.1982,-104.125,0.758454,0.519
660100000,2,-26.0987,-100.043,1.39007,0.509
660200000,2,-24.6326,-103.113,1.89825,0.576833
660300000,3,-32.0061,-100.372,2.17411,0.527
660400000,1,-15.9241,-102.284,1.25161,0.517824
660500000,3,-36.8935,-105.558,2.15329,0.527833
660600000,3,-38.9056,-101.651,2.73185,0.474143
660700000,1,-15.3464,-107.445,1.3208,0.507
660800000,3,-32.1657,-95.5124,0.717538,0.582
660900000,1,-15.1585,-102.223,0.328087,0.503
661000000,3,-32.1168,-94.036,2.86761,0.524
661100000,2,-27.6902,-98.2482,3.02333,0.5526
661200000,3,-32.4065,-101.903,2.17042,0.553833
661300000,5,-57.1983,-81.8192,4.1073,0.492
661400000,1,-18.0091,-101.517,0.79247,0.5
661500000,1,-17.2245,-99.5328,1.33736,0.541
661600000,5,-49.6471,-98.4478,2.11209,0.489
661700000,3,-33.0603,-101.386,1.99814,0.511
661800000,4,-38.3385,-93.8077,0.50958,0.492
661900000,2,-24.2881,-99.7468,2.21342,0.5405
662000000,3,-33.9402,-91.1886,3.58557,0.4955
662100000,5,-56.234,-95.9589,4.6804,0.497
662200000,3,-32.9662,-93.291,1.09766,0.542
662300000,4,-43.6849,-97.0164,1.31439,0.538
662400000,1,-19.3363,-97.8537,1.53335,0.503
662500000,3,-35.2407,-100.446,1.02842,0.468
662600000,1,-16.8384,-101.198,0.445164,0.541
662700000,3,-34.8067,-89.7776,2.23607,0.489167
662800000,1,-14.2736,-103.025,0.355354,0.555714
662900000,1,-17.3284,-100.382,1.3736,0.513727
663000000,3,-35.3998,-96.5029,1.40983,0.529
663100000,1,-17.63,-100.555,0.672816,0.567
663200000,1,-15.9292,-101.218,1.93548,0.525545
663300000,1,-15.2219,-104.817,1.18864,0.5145
663400000,2,-24.4699,-98.0045,2.80139,0.554
663500000,1,-15.13,-103.599,0.311527,0.458
663600000,3,-32.2619,-97.4494,1.40587,0.457125
663700000,2,-22.766,-101.811,0.888701,0.51
663800000,1,-14.4666,-100.762,0.576434,0.54
663900000,3,-32.1495,-94.7564,3.68779,0.505909
664000000,1,-15.914,-105.727,1.23648,0.502
664100000,1,-15.5677,-104.014,0.326231,0.535
664200000,1,-15.6902,-101.532,0.342122,0.537
664300000,2,-24.9829,-100.271,1.71802,0.527833
664400000,6,-56.8925,-91.6312,1.63012,0.569
664500000,3,-32.5899,-93.1246,1.67034,0.457
664600000,3,-35.1472,-97.6631,2.18852,0.526091
664700000,1,-15.9782,-101.543,0.412216,0.536538
664800000,2,-26.1502,-105.565,2.60855,0.527667
664900000,2,-24.5749,-99.9551,1.3933,0.469
665000000,1,-15.4939,-103.219,0.738208,0.5455
665100000,3,-33.7971,-98.2423,2.31132,0.507
665200000,2,-28.3165,-99.2613,1.83623,0.5417
665300000,1,-15.7723,-99.5639,1.52178,0.492571
665400000,1,-15.984,-99.1016,0.655299,0.523077
665500000,2,-22.3412,-100.512,0.549386,0.503
665600000,4,-45.7535,-100.927,4.58403,0.542
665700000,4,-38.5712,-82.6253,1.76474,0.494
665800000,1,-16.8449,-97.7818,1.60451,0.515
665900000,3,-33.2811,-97.8884,1.66222,0.571667
666000000,3,-31.2557,-96.0383,1.37004,0.581
666100000,1,-14.4443,-99.9291,0.0853928,0.511
666200000,1,-16.1495,-101.302,1.10956,0.585
666300000,6,-62.85,-101.517,1.49683,0.511125
666400000,3,-34.4514,-96.7758,3.44156,0.495
666500000,2,-23.5473,-96.1075,1.58875,0.512818
666600000,2,-25.3794,-97.1744,2.21388,0.578
666700000,2,-23.2499,-103.949,1.19285,0.55
666800000,3,-33.6156,-103.338,2.0317,0.5375
666900000,5,-54.5767,-100.791,3.19001,0.534
667000000,2,-23.034,-100.084,0.392879,0.57
667100000,1,-15.9764,-101.878,1.86381,0.527857
667200000,2,-28.8615,-100.768,1.89672,0.439
667300000,1,-14.3471,-103.171,0.111526,0.51
667400000,2,-23.9542,-98.2332,0.700122,0.496667
667500000,1,-16.3583,-100.051,1.01346,0.545
667600000,7,-70.3406,-101.567,2.01859,0.594
667700000,3,-35.0777,-95.9909,2.98207,0.52925
667800000,2,-25.4543,-103.784,2.24087,0.55725
667900000,6,-55.6495,-86.9122,1.68184,0.582
668000000,1,-15.952,-102.995,0.632384,0.558
668100000,5,-49.8825,-85.1594,2.32835,0.5402
668200000,2,-22.7249,-96.1599,0.562237,0.504
668300000,3,-33.5771,-95.5273,2.42891,0.563
668400000,1,-15.4741,-100.986,1.11264,0.509
668500000,2,-25.7302,-100.969,0.755099,0.566333
668600000,2,-25.4444,-94.6064,0.0820419,0.479
668700000,2,-22.0445,-100.082,0.878318,0.5315
668800000,8,-74.9842,-76.1937,2.88265,0.5845
668900000,5,-51.1315,-90.2851,2.44664,0.546923
669000000,3,-34.7841,-98.1425,1.59579,0.561
669100000,1,-15.539,-98.2284,1.31189,0.509273
669200000,3,-32.4481,-101.248,2.1743,0.524
669300000,4,-39.7664,-96.4078,3.14801,0.536
669400000,1,-16.2697,-99.7075,1.72727,0.544
669500000,1,-17.612,-103.469,3.38396,0.501
669600000,4,-41.7166,-91.8669,2.7337,0.511
669700000,1,-16.3304,-99.3091,1.34122,0.538111
669800000,1,-17.8638,-99.0217,0.60048,0.536
669900000,2,-25.7801,-98.492,0.94477,0.54
670000000,3,-38.0855,-100.385,3.78116,0.529571
670100000,2,-22.7751,-96.5503,0.675472,0.537
670200000,1,-14.993,-101.77,0.820291,0.49
670300000,2,-24.659,-93.5249,1.88338,0.555
670400000,1,-14.7221,-100.049,0.413706,0.497
670500000,5,-53.4392,-85.0423,5.37578,0.521
670600000,1,-15.688,-102.647,1.01446,0.51
670700000,3,-39.8193,-97.264,1.65823,0.497
670800000,1,-16.5617,-98.3578,0.59056,0.5294
670900000,2,-23.0835,-105.543,0.721898,0.493
671000000,1,-14.5038,-102.82,0.597258,0.509
671100000,3,-30.4403,-99.734,0.250257,0.521
671200000,2,-24.1029,-98.0942,1.45725,0.532
671300000,3,-33.3415,-97.0279,1.40607,0.502
671400000,1,-15.0409,-107.197,0.90819,0.489
671500000,4,-50.1971,-97.6297,2.84574,0.55
671600000,5,-46.4043,-93.5388,1.67254,0.591
671700000,1,-14.8443,-97.1048,0.0650377,0.509
671800000,1,-14.9566,-100.597,0.988011,0.471
671900000,3,-29.2232,-82.7756,0.740005,0.507
672000000,3,-36.6187,-92.6109,3.24326,0.503
672100000,2,-24.7348,-97.6478,1.39323,0.541
672200000,5,-47.0907,-92.4157,2.06304,0.574
672300000,1,-14.5057,-103.361,0.119829,0.52
672400000,3,-31.6801,-100.857,2.06788,0.4495
672500000,4,-44.8549,-96.326,2.74804,0.5225
672600000,1,-14.5063,-102.934,0.347547,0.511
672700000,2,-25.5023,-101.473,1.67198,0.504
672800000,5,-49.8404,-90.9189,4.42789,0.569
672900000,1,-17.2445,-97.534,0.390254,0.506
673000000,2,-27.6947,-94.62,2.15491,0.4995
673100000,3,-38.6806,-92.0385,2.39648,0.499667
673200000,1,-17.3828,-105.383,0.470069,0.544
673300000,4,-44.3579,-97.9459,2.00458,0.574
673400000,2,-22.3226,-102.087,0.897669,0.551889
673500000,2,-28.1148,-96.5016,0.993414,0.557
673600000,5,-48.256,-86.888,1.42774,0.509
673700000,4,-38.906,-91.6292,1.50734,0.486333
673800000,2,-26.4518,-101.521,1.64006,0.515
673900000,2,-27.7,-103.997,2.73689,0.534
674000000,1,-16.9074,-98.1631,1.31138,0.543444
674100000,2,-24.9059,-103.536,1.34068,0.526
674200000,1,-14.7827,-98.2173,0.33087,0.48
674300000,1,-15.0816,-101.724,0.697099,0.541043
674400000,1,-15.9578,-106.173,0.350323,0.45
674500000,1,-14.2782,-101.086,0.140979,0.555375
674600000,3,-32.952,-99.7741,0.971013,0.547
674700000,4,-38.9419,-96.5141,1.26512,0.581
674800000,2,-24.4282,-98.8319,2.8856,0.463
674900000,7,-65.6886,-84.6825,3.67723,0.542952
675000000,1,-15.3076,-100.408,1.20993,0.52775
675100000,4,-42.1919,-92.6902,2.81916,0.48
675200000,2,-24.6513,-100.372,1.17231,0.55175
675300000,2,-24.8748,-94.4339,2.18764,0.461
675400000,1,-15.5972,-101.407,1.35067,0.533
675500000,1,-14.7439,-100.266,0.453878,0.520167
675600000,4,-42.132,-91.6846,2.32427,0.432
675700000,3,-32.8588,-93.4141,1.65828,0.533
675800000,3,-34.9098,-97.3862,0.848353,0.579
675900000,2,-27.4248,-96.4161,2.57836,0.496
676000000,2,-25.3924,-96.3295,3.41563,0.445
676100000,2,-23.8446,-106.892,0.943541,0.53
676200000,1,-15.0311,-103.866,0.512469,0.494
676300000,2,-24.6016,-95.8863,0.498722,0.492
676400000,2,-26.3715,-99.1572,1.50521,0.5448
676500000,3,-29.8426,-94.7252,0.61699,0.567
676600000,5,-55.5192,-83.9734,3.6606,0.4745
676700000,3,-34.7349,-97.3092,4.89686,0.55325
676800000,3,-31.4964,-95.8893,0.720667,0.557
676900000,1,-14.2696,-98.6694,0.131215,0.545154
677000000,4,-45.3473,-96.974,4.17173,0.605
677100000,3,-32.1536,-98.3505,0.802104,0.521667
677200000,4,-43.3944,-96.5907,2.63698,0.583333
677300000,3,-32.1427,-95.5595,0.545412,0.52
677400000,5,-51.1515,-80.3616,3.00194,0.5605
677500000,1,-16.6383,-101.562,1.82535,0.539
677600000,5,-50.9286,-91.3458,2.59593,0.527
677700000,3,-30.7804,-95.0089,1.0355,0.571
677800000,1,-14.7478,-102.629,0.478873,0.5115
677900000,4,-39.7288,-93.4423,0.871748,0.539333
678000000,1,-16.5866,-97.8213,1.15872,0.507
678100000,6,-59.1804,-88.5803,5.43615,0.5392
678200000,2,-22.9772,-96.0628,0.722719,0.549889
678300000,4,-45.2268,-96.6997,4.50836,0.508
678400000,2,-22.5857,-100.076,0.764325,0.472
678500000,2,-23.3046,-98.5512,0.993949,0.509
678600000,4,-41.3928,-95.7883,2.32347,0.551889
678700000,2,-28.6148,-96.5127,3.89703,0.5258
678800000,4,-45.3583,-93.6402,3.44651,0.498333
678900000,2,-23.2327,-98.0766,1.29762,0.481
679000000,1,-15.6791,-100.973,0.501319,0.486
679100000,1,-14.5937,-108.1,0.26297,0.4
679200000,1,-16.0157,-97.1455,0.221413,0.4805
679300000,3,-33.9818,-97.2532,2.52967,0.544308
679400000,4,-41.942,-91.2749,1.95471,0.52
679500000,2,-26.5688,-104.511,2.57796,0.528333
679600000,2,-24.91,-94.9923,1.80081,0.454667
679700000,2,-22.6046,-101.265,1.04126,0.48475
679800000,4,-46.1583,-91.9445,3.50061,0.511
679900000,5,-53.248,-97.5352,4.46414,0.543714
680000000,3,-38.7999,-106.762,2.18295,0.497
680100000,5,-48.6784,-84.4954,2.55683,0.5348
680200000,1,-15.5809,-101.586,1.08896,0.5025
680300000,1,-14.584,-100.799,0.23998,0.488
680400000,2,-25.1903,-99.9731,2.86204,0.574
680500000,1,-15.2072,-103.513,0.864266,0.497
680600000,3,-31.9097,-94.9186,2.07758,0.497
680700000,2,-26.2299,-105.058,1.35903,0.515813
680800000,4,-42.0333,-96.0297,2.75694,0.559833
680900000,1,-15.0657,-103.578,1.02065,0.519
681000000,2,-26.1358,-99.6571,1.35801,0.546857
681100000,1,-18.9241,-98.3217,3.10729,0.509
681200000,2,-24.2038,-99.7959,1.03381,0.499
681300000,5,-52.6103,-93.0479,2.44834,0.53675
681400000,5,-57.7283,-99.4822,6.04362,0.579
681500000,1,-15.6152,-104.373,1.59038,0.57
681600000,1,-15.0219,-99.6781,0.735172,0.518
681700000,2,-25.429,-105.112,1.49254,0.532
681800000,3,-32.883,-100.304,3.50509,0.526
