generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
146100000,Dryadaulidae,Roeslerstammiidae,1.65396,10.5687,-0.276358,0.906368,0
146200000,Hydroptilidae,Micropterigidae,0,3.79961,-0.216728,0.118907,0
146200000,Agathiphagidae,NA,1.82634,0.0770234,-0.0760994,4.34586,0
146200000,Dryadaulidae,Tineidae,1.73222,18.1659,-0.204124,10.334,0
146200000,Meessiidae,Psychidae,1.46444,5.17256,0.57338,0.303276,0
146300000,Hydroptilidae,Micropterigidae,0,2.30107,0.0785914,0.269239,0
146300000,Hydropsychidae,NA,2.2668,7.67546,-0.151179,1.36641,0
146300000,Agathiphagidae,NA,2.40778,28.8963,-0.53804,30.4501,0
146300000,Psychidae,Dryadaulidae,1.5481,7.45641,-0.0171645,0.133236,0
146400000,Hydroptilidae,Micropterigidae,0,4.91703,-0.694401,0.12454,0
146400000,Hydroptilidae,Hydropsychidae,0.303813,2.68424,0.241998,0.466684,0
146400000,Immidae,NA,2.86596,3.27544,-0.288504,19.8304,0
146400000,Roeslerstammiidae,Urodidae,1.77968,11.0438,-0.462321,0.0133897,0
146400000,Opostegidae,Andesianidae,0.809707,3.8387,0.0145277,0.139492,0
146500000,Hydroptilidae,Micropterigidae,0,1.95371,0.440536,0.425894,0
146500000,Roeslerstammiidae,Urodidae,1.7253,10.9101,-0.289651,1.05713,0
146600000,Hydroptilidae,Micropterigidae,0,1.91387,0.570601,0.700794,0
146600000,Eriocraniidae,Acanthopteroctetidae,0.683216,4.08392,0.238894,3.45893,0
146600000,Crambidae,NA,2.73408,14.6601,-0.587479,3.71119,0
146600000,Dryadaulidae,Roeslerstammiidae,1.67354,10.7388,-0.23832,0.753567,0
146700000,Hydroptilidae,Micropterigidae,0,1.85735,0.218225,0.247009,0
146700000,Immidae,Sesiidae,1.90353,12.7214,-0.645673,0.1668,0
146700000,Meessiidae,Psychidae,1.49117,5.2502,0.0548906,0.154719,0
146800000,Hydroptilidae,Micropterigidae,0,3.17484,-0.104778,0.138351,0
146800000,Lacturidae,NA,2.60731,6.31293,-0.507381,4.94999,0
146800000,Agathiphagidae,NA,2.81107,10.1413,0.632843,40.4319,0
146800000,Tischeriidae,NA,2.58877,11.9739,-0.755223,4.6238,0
146800000,Roeslerstammiidae,NA,2.45376,19.0259,-0.190453,20.059,0
146800000,Depressariidae,NA,3.03435,13.0621,0.326817,64.037,0
146800000,Callidulidae,NA,2.87732,12.0327,-0.138469,14.9199,0
146800000,Epicopeiidae,NA,2.97502,10.8946,0.695632,34.7312,0
146800000,Psychidae,Dryadaulidae,1.6202,9.17185,-0.114975,0.601167,0
146900000,Hydroptilidae,Micropterigidae,0,1.77087,0.60304,0.271214,0
146900000,Psychidae,Dryadaulidae,1.55779,6.37513,0.0792077,0.00788486,0
147000000,Hydroptilidae,Micropterigidae,0,2.24101,0.130203,0.0496159,0
147000000,Agathiphagidae,NA,2.27783,0.760275,-0.210951,0.935585,0
147000000,Urodidae,Immidae,1.86972,9.91994,-0.178149,0.516746,0
147000000,Meessiidae,Psychidae,1.52391,7.49698,-0.330142,0.0460534,0
147100000,Hydroptilidae,Micropterigidae,0,2.11251,0.285362,0.405063,0
147100000,Tischeriidae,NA,2.26746,7.31724,0.261838,9.46858,0
147100000,Urodidae,Choreutidae,2.02628,17.9147,-0.0238052,13.8477,0
147100000,Cimeliidae,NA,2.34289,4.47855,0.157848,0.269534,0
147100000,Roeslerstammiidae,Urodidae,1.70395,9.20856,-0.230549,0.057273,0
147200000,Hydroptilidae,Micropterigidae,0,1.60716,0.430824,0.126307,0
147200000,Dryadaulidae,Roeslerstammiidae,1.65772,9.28069,-0.285514,0.321486,0
147300000,Hydroptilidae,Micropterigidae,0,1.75497,0.675753,0.208701,0
147300000,Leptoceridae,NA,2.94162,13.7045,0.156948,5.12205,0
147300000,Psychidae,Dryadaulidae,1.54821,8.86121,-0.16513,0.0559728,0
147400000,Hydroptilidae,Micropterigidae,0,1.85358,0.0073321,0.165267,0
147400000,Hydroptilidae,Hydropsychidae,0.634562,8.89483,-0.110556,4.73303,0
147400000,Meessiidae,NA,2.76099,0.594783,0.735691,15.0938,0
147400000,Meessiidae,Psychidae,1.37093,5.4606,0.283143,0.203264,0
147500000,Hydroptilidae,Micropterigidae,0,2.72224,-0.00264388,0.0375587,0
147500000,Dryadaulidae,NA,2.05012,6.37881,-0.449102,2.28708,0
147500000,Psychidae,Dryadaulidae,1.5783,8.41387,-0.143219,0.0440219,0
147600000,Hydroptilidae,Micropterigidae,0,1.9749,0.275724,0.121282,0
147600000,Psychidae,Dryadaulidae,1.54882,5.98157,0.261044,0.0963927,0
147700000,Hydroptilidae,Micropterigidae,0,2.19097,0.17736,0.419755,0
147700000,Acanthopteroctetidae,NA,2.37314,10.6809,-0.015487,11.9925,0
147700000,Roeslerstammiidae,Urodidae,1.74045,13.3829,-0.595462,0.731427,0
147800000,Hydroptilidae,Micropterigidae,0,3.0318,0.068848,1.21111,0
147800000,Castniidae,NA,3.02619,6.11002,-0.426074,39.908,0
147800000,Heterobathmiidae,NA,2.99781,32.0683,0.493359,17.3099,0
147800000,Immidae,Sesiidae,1.90989,10.4806,-0.32766,0.639946,0
147800000,Meessiidae,Psychidae,1.43646,8.79895,-0.00255301,3.94954,0
147900000,Hydroptilidae,Micropterigidae,0,2.25441,0.242112,0.325076,0
147900000,Roeslerstammiidae,Urodidae,1.77791,11.2849,-0.385704,0.423109,0
148000000,Hydroptilidae,Micropterigidae,0,2.09033,0.312744,0.0864402,0
148000000,Agathiphagidae,NA,1.97462,3.47854,-0.641778,1.2011,0
148000000,Lacturidae,NA,2.99118,15.1724,-0.0181009,22.7704,0
148000000,Alucitidae,NA,3.03507,13.4018,-0.0610074,2.5553,0
148000000,Roeslerstammiidae,Urodidae,1.78155,11.2265,-0.502566,0.165828,0
148100000,Hydroptilidae,Micropterigidae,0,2.23631,0.196399,0.120237,0
148100000,Acanthopteroctetidae,NA,2.56864,16.5324,-0.380598,20.5295,0
148100000,Roeslerstammiidae,Urodidae,1.71944,11.0917,-0.458275,0.350671,0
148200000,Hydroptilidae,Micropterigidae,0,2.90339,0.0391435,0.118326,0
148200000,Agathiphagidae,NA,1.89914,0.503658,0.431467,4.17626,0
148200000,Roeslerstammiidae,Urodidae,1.70775,15.9526,-0.80188,0.41932,0
148300000,Hydroptilidae,Micropterigidae,0,1.46572,0.370818,0.0589233,0
148300000,Immidae,NA,3.0634,11.9832,-0.739177,5.5523,0
148300000,Psychidae,Dryadaulidae,1.62469,7.24173,-0.00948759,0.0792956,0
148400000,Hydroptilidae,Micropterigidae,0,1.60622,0.444206,0.11501,0
148400000,Psychidae,Dryadaulidae,1.55937,10.37,-0.332964,0.358348,0
148500000,Hydroptilidae,Micropterigidae,0,3.02723,-0.0810126,0.0606824,0
148500000,Stenopsychidae,NA,2.0984,14.9665,0.349895,20.8959,0
148500000,Heterobathmiidae,NA,2.83681,1.25898,-0.373481,4.25742,0
148500000,Acanthopteroctetidae,NA,2.71855,6.95964,-0.143901,18.9997,0
148500000,Dryadaulidae,NA,2.54136,3.57368,0.835376,6.02527,0
148500000,Cossidae,NA,2.96563,55.2085,0.0471269,50.8924,0
148500000,Notodontidae,Erebidae,2.25338,12.2158,-0.187129,0.770376,0
148500000,Psychidae,Dryadaulidae,1.55514,9.23811,-0.241472,0.215365,0
148600000,Hydroptilidae,Micropterigidae,0,1.84104,0.354298,0.0421229,0
148600000,Castniidae,NA,2.66174,6.63663,-0.53441,2.19797,0
148600000,Lycaenidae,NA,3.02097,20.0031,0.551467,0.35355,0
148600000,Roeslerstammiidae,Urodidae,1.70156,6.7409,0.0878091,0.161393,0
148700000,Hydroptilidae,Micropterigidae,0,2.59265,0.00775587,0.180867,0
148700000,Tischeriidae,NA,2.83354,20.3867,-0.750059,11.5733,0
148700000,Roeslerstammiidae,Urodidae,1.69975,9.86224,-0.31787,0.0641136,0
148800000,Hydroptilidae,Micropterigidae,0,1.85121,0.230252,0.0274264,0
148800000,Lophocoronidae,NA,2.36334,0.106118,-0.211784,2.79542,0
148800000,Palaephatidae,NA,2.76533,3.2495,-0.313778,1.25371,0
148800000,Cimeliidae,NA,2.78341,0.808503,-0.225814,30.4526,0
148800000,Immidae,Sesiidae,1.91042,14.2774,-0.702272,0.685541,0
148800000,Meessiidae,Psychidae,1.45259,12.8554,-0.297215,5.36208,0
148900000,Hydroptilidae,Micropterigidae,0,3.01372,0.137135,1.07865,0
148900000,Heterobathmiidae,NA,2.66336,4.08926,-0.204052,17.4339,0
148900000,Acanthopteroctetidae,NA,2.3317,8.57928,-0.259532,10.6265,0
148900000,Urodidae,Immidae,1.86324,11.0381,-0.395932,0.284878,0
148900000,Psychidae,Dryadaulidae,1.55631,5.38875,-0.26829,0.060047,0
149000000,Hydroptilidae,Micropterigidae,0,2.26302,0.0975191,0.00794829,0
149000000,Meessiidae,Psychidae,1.46207,6.84411,0.152021,0.459267,0
149100000,Hydroptilidae,Micropterigidae,0,1.96114,0.258761,0.159053,0
149100000,Euteliidae,NA,2.97529,23.0457,0.0770832,9.16433,0
149100000,Psychidae,Dryadaulidae,1.57099,8.1582,-0.181724,0.122267,0
149200000,Hydroptilidae,Micropterigidae,0,4.01529,-0.0614979,1.15134,0
149200000,Agathiphagidae,NA,2.2416,14.5398,-0.132567,16.939,0
149200000,Sesiidae,Papilionidae,1.94658,11.4441,-0.582974,0.392637,0
149200000,Meessiidae,Psychidae,1.51726,7.47219,-0.298295,0.136351,0
149300000,Hydroptilidae,Micropterigidae,0,1.87537,0.241938,0.120852,0
149300000,Leptoceridae,NA,1.79702,8.5538,-0.344888,3.29943,0
149300000,Heterobathmiidae,NA,1.89719,10.6407,-0.0722662,8.54981,0
149300000,Dryadaulidae,NA,2.49503,16.2179,-0.119947,17.7937,0
149300000,Drepanidae,NA,2.77065,17.6074,-0.205746,9.20693,0
149300000,Immidae,Sesiidae,1.91041,12.877,-0.899351,0.0522603,0
149300000,Psychidae,Dryadaulidae,1.61058,9.36365,-0.622487,0.561629,0
149400000,Hydroptilidae,Micropterigidae,0,1.80336,0.437151,0.36855,0
149400000,Roeslerstammiidae,Urodidae,1.70713,11.1192,-0.353722,0.204212,0
149500000,Hydroptilidae,Micropterigidae,0,2.25708,0.142587,0.00174598,0
149500000,Immidae,Sesiidae,1.89876,8.09763,0.0508497,0.218727,0
149600000,Hydroptilidae,Micropterigidae,0,1.73928,0.39996,0.109324,0
149600000,Callidulidae,NA,2.63022,6.82084,0.105542,9.51562,0
149600000,Agathiphagidae,NA,2.9038,3.71346,0.21304,34.7017,0
149600000,Roeslerstammiidae,Urodidae,1.79016,9.06127,-0.277948,0.0755984,0
149700000,Hydroptilidae,Micropterigidae,0,1.79377,0.593336,0.13505,0
149700000,Agathiphagidae,NA,2.81037,11.2265,0.516384,28.1995,0
149700000,Roeslerstammiidae,Urodidae,1.71031,6.08876,0.245688,0.0448425,0
149800000,Hydroptilidae,Micropterigidae,0,3.90207,-0.131133,0.38507,0
149800000,Heterobathmiidae,NA,2.72487,8.66303,0.107077,16.7202,0
149800000,Lophocoronidae,NA,1.73034,2.25309,-0.0836362,4.48851,0
149800000,Psychidae,Dryadaulidae,1.61248,7.20347,-0.0208479,0.283585,0
149900000,Hydroptilidae,Micropterigidae,0,1.65985,0.327588,0.140903,0
149900000,Meessiidae,Psychidae,1.40742,8.67061,-0.169914,0.39289,0
150000000,Hydroptilidae,Micropterigidae,0,1.89416,0.335556,0.0400485,0
150000000,Agathiphagidae,NA,2.81675,5.58506,-0.211254,22.825,0
150000000,Roeslerstammiidae,Urodidae,1.71559,7.95445,-0.0355048,0.376587,0
150100000,Hydroptilidae,Micropterigidae,0,1.91448,0.388845,0.209736,0
150100000,Roeslerstammiidae,Urodidae,1.71847,8.17754,-0.065896,0.0354615,0
150200000,Hydroptilidae,Micropterigidae,0,2.04706,0.388407,0.555967,0
150200000,Dryadaulidae,Roeslerstammiidae,1.69376,9.72841,-0.34521,0.10935,0
150300000,Hydroptilidae,Micropterigidae,0,1.86064,0.225561,0.1859,0
150300000,Cimeliidae,NA,2.93801,8.13571,-0.0724601,19.2096,0
150300000,Meessiidae,Psychidae,1.43167,5.84846,0.315984,0.5346,0
150400000,Hydroptilidae,Micropterigidae,0,2.74642,0.0107086,0.049638,0
150400000,Agathiphagidae,NA,1.99208,6.72664,0.077277,8.92065,0
150400000,Heterobathmiidae,NA,2.00945,16.148,-0.144073,16.9252,0
150400000,Hesperiidae,NA,2.52995,16.1536,-0.428443,3.33939,0
150400000,Cossidae,NA,2.88518,2.62257,0.1557,2.53283,0
150400000,Roeslerstammiidae,Urodidae,1.76045,16.3496,-0.877382,0.695815,0
150500000,Hydroptilidae,Micropterigidae,0,2.13796,0.0985701,0.179291,0
150500000,Agathiphagidae,NA,2.52054,0.937968,0.570488,10.8997,0
150500000,Psychidae,Dryadaulidae,1.58,10.6474,-0.34648,0.173005,0
150600000,Hydroptilidae,Micropterigidae,0,4.64676,-0.334606,0.96317,0
150600000,Hydroptilidae,Hydropsychidae,0.555059,4.9146,-0.137229,0.106475,0
150600000,Psychidae,Dryadaulidae,1.55099,10.9857,-0.321357,0.585659,0
150700000,Hydroptilidae,Micropterigidae,0,2.04916,0.0964068,0.301556,0
150700000,Hydroptilidae,Hydropsychidae,0.0424987,4.0103,0.0387187,0.325103,0
150700000,Micropterigidae,NA,1.79249,19.4724,0.400733,23.2739,0
150700000,Lasiocampidae,NA,2.77797,18.8987,-0.100507,5.59565,0
150700000,Meessiidae,Psychidae,1.43991,8.38007,-0.135289,0.2467,0
150800000,Hydroptilidae,Micropterigidae,0,2.27916,0.360585,0.640709,0
150800000,Agathiphagidae,NA,2.30769,7.5693,-0.520212,11.4234,0
150800000,Roeslerstammiidae,Urodidae,1.7743,7.54842,-0.0114536,0.319144,0
150900000,Hydroptilidae,Micropterigidae,0,2.13093,0.328149,0.00253685,0
150900000,Micropterigidae,NA,2.74564,2.69332,-0.508281,8.2233,0
150900000,Lycaenidae,NA,2.77972,29.4898,0.113113,13.6563,0
150900000,Psychidae,Dryadaulidae,1.59178,10.6322,-0.423558,0.0507124,0
151000000,Hydroptilidae,Micropterigidae,0,1.57914,0.512517,0.13024,0
151000000,Psychidae,Dryadaulidae,1.56256,9.97293,-0.276929,0.101083,0
151100000,Hydroptilidae,Micropterigidae,0,2.80003,0.0334066,0.649833,0
151100000,Phryganeidae,NA,3.04944,10.9023,0.0139722,60.1962,0
151100000,Hedylidae,NA,3.05597,2.89181,0.502995,26.835,0
151100000,Psychidae,Dryadaulidae,1.5643,12.0058,-0.503918,0.139398,0
151200000,Hydroptilidae,Micropterigidae,0,1.8516,0.192637,0.07423,0
151200000,Roeslerstammiidae,Urodidae,1.77417,12.0601,-0.501607,0.214317,0
151300000,Hydroptilidae,Micropterigidae,0,2.77279,-0.0219433,0.0617051,0
151300000,Psychidae,Dryadaulidae,1.59482,8.48227,-0.113951,0.477084,0
151400000,Hydroptilidae,Micropterigidae,0,2.64187,-0.253229,0.00982994,0
151400000,Hepialidae,NA,2.9632,3.49274,0.180865,3.00771,0
151400000,Hydroptilidae,Hydropsychidae,0.490591,14.1734,-0.117986,9.09886,0
151400000,Immidae,Sesiidae,1.89764,9.58662,-0.347372,0.14672,0
151400000,Meessiidae,Psychidae,1.40773,9.8391,-0.32249,1.49794,0
151500000,Hydroptilidae,Micropterigidae,0,2.71808,-0.0261618,0.085358,0
151500000,Hedylidae,NA,2.65815,14.1362,0.283579,16.2454,0
151500000,Psychidae,Dryadaulidae,1.53257,13.4163,-0.63971,0.08613,0
151600000,Hydroptilidae,Micropterigidae,0,1.9908,0.402478,0.281063,0
151600000,Roeslerstammiidae,Urodidae,1.77721,10.502,-0.319099,0.500789,0
151700000,Hydroptilidae,Micropterigidae,0,4.2673,-0.191974,0.307039,0
151700000,Agathiphagidae,NA,2.59321,6.10738,-0.189686,24.4974,0
151700000,Hesperiidae,NA,2.83517,18.7767,0.674449,2.38594,0
151700000,Roeslerstammiidae,Urodidae,1.71458,16.2042,-0.767229,1.41422,0
151800000,Hydroptilidae,Micropterigidae,0,2.347,0.0797282,0.0533934,0
151800000,Agathiphagidae,NA,1.494,5.09588,-0.383273,4.75336,0
151800000,Saturniidae,Sphingidae,2.52094,36.0289,0.313026,26.271,0
151800000,Psychidae,Dryadaulidae,1.54591,6.32116,0.228047,0.547104,0
151900000,Hydroptilidae,Micropterigidae,0,2.01298,0.246292,0.101889,0
151900000,Roeslerstammiidae,Urodidae,1.79882,12.4972,-0.616684,0.864623,0
152000000,Hydroptilidae,Micropterigidae,0,2.04923,0.363361,0.289222,0
152000000,Gelechiidae,NA,3.02696,27.8721,-0.132706,12.7557,0
152000000,Agathiphagidae,NA,2.19563,15.6635,0.336334,20.5899,0
152000000,Psychidae,Dryadaulidae,1.59223,8.30791,-0.173568,0.0269107,0
152100000,Hydroptilidae,Micropterigidae,0,1.66201,0.624957,0.0698675,0
152100000,Roeslerstammiidae,Urodidae,1.75307,9.03659,-0.235777,0.0668344,0
152200000,Hydroptilidae,Micropterigidae,0,3.58103,-0.262747,0.0703773,0
152200000,Hydropsychidae,NA,2.72016,10.906,0.284677,2.09001,0
152200000,Psychidae,NA,2.64796,16.903,0.374515,6.78509,0
152200000,Tineidae,NA,2.21999,21.7245,0.297023,15.1385,0
152200000,Sematuridae,NA,2.95936,5.98143,-0.435286,16.7816,0
152200000,Roeslerstammiidae,Urodidae,1.78688,11.1394,-0.28653,1.46962,0
152300000,Hydroptilidae,Micropterigidae,0,1.97691,0.258528,0.0453143,0
152300000,Roeslerstammiidae,Urodidae,1.7315,10.8178,-0.387475,0.224329,0
152400000,Hydroptilidae,Micropterigidae,0,3.08304,0.00878048,0.0200344,0
152400000,Eriocraniidae,NA,2.71052,15.1462,-0.128797,21.7453,0
152400000,Dryadaulidae,Roeslerstammiidae,1.64535,6.47514,0.0981622,0.0514966,0
152500000,Hydroptilidae,Micropterigidae,0,1.71286,0.190652,0.0254385,0
152500000,Psychidae,NA,2.55924,9.86395,0.0120247,0.670781,0
152500000,Roeslerstammiidae,Urodidae,1.76493,9.21451,-0.175688,0.334832,0
152600000,Hydroptilidae,Micropterigidae,0,1.90326,1.03084,0.214969,0
152600000,Eriocraniidae,Acanthopteroctetidae,0.693037,19.3121,-0.861705,5.95274,0
152600000,Lophocoronidae,NA,2.21822,1.78054,-0.211921,3.83812,0
152600000,Hedylidae,NA,2.81851,22.5829,0.281331,26.6743,0
152600000,Nolidae,NA,3.05573,14.4698,-0.0317004,13.6688,0
152600000,Dryadaulidae,Roeslerstammiidae,1.67857,8.72734,-0.183547,0.107841,0
152700000,Hydroptilidae,Micropterigidae,0,2.69151,-0.220473,0.128155,0
152700000,Hydroptilidae,Hydropsychidae,0.298163,4.55523,0.070163,1.90211,0
152700000,Dryadaulidae,NA,2.47064,3.38865,-0.556928,0.759494,0
152700000,Psychidae,Dryadaulidae,1.5483,5.87467,0.39644,0.789281,0
152800000,Hydroptilidae,Micropterigidae,0,2.08637,0.0397075,0.00322911,0
152800000,Polycentropodidae,NA,2.34082,33.3657,-0.161438,29.198,0
152800000,Agathiphagidae,NA,0.908933,13.4478,-0.496766,7.07723,0
152800000,Psychidae,Dryadaulidae,1.59839,6.73881,0.157146,0.40142,0
152900000,Hydroptilidae,Micropterigidae,0,4.10056,0.102219,1.74406,0
152900000,Notodontidae,NA,3.04651,11.3399,-0.448783,0.447437,0
152900000,Roeslerstammiidae,Urodidae,1.7159,9.65831,-0.274065,0.097325,0
152900000,Lophocoronidae,Opostegidae,0.732842,6.24656,-0.297325,0.821419,0
152900000,Micropterigidae,Agathiphagidae,0.043035,8.12171,-1.20382,0.103225,0
153000000,Hydroptilidae,Micropterigidae,0,1.98692,0.2069,0.0730788,0
153000000,Dryadaulidae,NA,2.48324,27.6317,0.219881,33.483,0
153000000,Roeslerstammiidae,NA,2.80497,6.40285,-0.0755599,17.1177,0
153000000,Dryadaulidae,Roeslerstammiidae,1.64682,10.3916,-0.384634,0.152552,0
153100000,Hydroptilidae,Micropterigidae,0,3.10171,0.0124063,0.969552,0
153100000,Agathiphagidae,NA,0.299199,0.0580644,-0.059698,0.125313,0
153100000,Roeslerstammiidae,NA,2.56276,11.7206,-0.525652,13.1221,0
153100000,Psychidae,Dryadaulidae,1.61802,10.167,-0.320452,0.0430993,0
153200000,Hydroptilidae,Micropterigidae,0,2.30122,0.18108,0.580031,0
153200000,Dryadaulidae,Roeslerstammiidae,1.69313,7.45038,-0.0454973,0.332803,0
153300000,Hydroptilidae,Micropterigidae,0,19.1166,0.0191443,17.7134,0
153300000,Endromidae,NA,3.07185,16.1528,-0.61481,6.18001,0
153300000,Roeslerstammiidae,Urodidae,1.76594,8.41397,-0.100593,0.200298,0
153300000,Opostegidae,Andesianidae,0.950023,3.84655,-0.214888,0.361339,0
153300000,Micropterigidae,Agathiphagidae,0.01171,9.76036,-1.26696,0.180396,0
153400000,Hydroptilidae,Micropterigidae,0,3.42357,-0.142755,0.0365138,0
153400000,Immidae,Sesiidae,1.92765,11.2674,-0.590229,0.00595193,0
153400000,Meessiidae,Psychidae,1.42014,7.67799,-0.147934,0.802344,0
153500000,Hydroptilidae,Micropterigidae,0,2.25417,0.170841,0.673036,0
153500000,Meessiidae,NA,2.27796,1.30228,0.961026,0.0950788,0
153500000,Epicopeiidae,NA,2.67947,4.64589,0.446172,2.68659,0
153500000,Meessiidae,Psychidae,1.44391,5.57206,0.523328,0.721171,0
153600000,Hydroptilidae,Micropterigidae,0,3.37195,-0.14196,0.360394,0
153600000,Psychidae,Dryadaulidae,1.58155,6.08889,0.205133,0.208436,0
153700000,Hydroptilidae,Micropterigidae,0,3.69779,0.31748,2.03183,0
153700000,Agathiphagidae,NA,1.51318,9.55262,-0.254256,9.12318,0
153700000,Roeslerstammiidae,Urodidae,1.73071,7.78737,0.00439589,0.26813,0
153700000,Opostegidae,Andesianidae,0.941601,5.31025,-0.175905,0.595103,0
153700000,Micropterigidae,Agathiphagidae,0.0437643,6.86971,-0.788061,0.0170747,0
153800000,Hydroptilidae,Micropterigidae,0,3.68588,-0.0867357,0.146133,0
153800000,Agathiphagidae,NA,2.58413,6.45977,-0.100131,20.174,0
153800000,Heterobathmiidae,NA,2.83715,9.08839,0.368517,21.0339,0
153800000,Dryadaulidae,NA,2.84884,0.588975,0.129186,7.18571,0
153800000,Castniidae,NA,2.96224,20.1911,0.230678,21.3691,0
153800000,Hedylidae,NA,3.05528,9.94064,-0.126207,15.1264,0
153800000,Meessiidae,Psychidae,1.40405,6.1669,0.136198,0.0542855,0
153900000,Hydroptilidae,Micropterigidae,0,5.97687,0.127517,4.12622,0
153900000,Psychidae,Dryadaulidae,1.60134,7.69979,-0.0797599,0.112685,0
153900000,Micropterigidae,Agathiphagidae,0.0613051,4.97124,-0.257023,0.601632,0
154000000,Hydroptilidae,Micropterigidae,0,1.74136,0.540848,0.102341,0
154000000,Roeslerstammiidae,Urodidae,1.80423,9.40816,-0.264861,0.179933,0
154100000,Hydroptilidae,Micropterigidae,0,2.98965,0.0164272,0.0711018,0
154100000,Psychidae,Dryadaulidae,1.5435,11.3239,-0.357881,0.307545,0
154200000,Hydroptilidae,Micropterigidae,0,2.59575,-0.00136674,0.273466,0
154200000,Depressariidae,NA,2.89941,19.868,0.571918,12.5904,0
154200000,Psychidae,Dryadaulidae,1.55828,9.41239,-0.2074,0.387776,0
154300000,Hydroptilidae,Micropterigidae,0,2.41741,0.414301,0.404504,0
154300000,Agathiphagidae,NA,2.42947,3.85781,-0.765821,12.6219,0
154300000,Dryadaulidae,NA,2.3434,1.88625,-0.0491399,2.11488,0
154300000,Bucculatricidae,NA,2.99229,5.95419,0.17532,10.9597,0
154300000,Psychidae,Dryadaulidae,1.54777,7.27092,0.0235911,0.0176962,0
154300000,Heterobathmiidae,Eriocraniidae,0.476947,3.62403,-0.544327,0.0165771,0
154400000,Hydroptilidae,Micropterigidae,0,4.0303,-0.554237,0.0851485,0
154400000,Hydroptilidae,Hydropsychidae,0.383372,2.97041,0.717945,1.31477,0
154400000,Dryadaulidae,NA,2.38979,1.90832,-0.159716,0.598779,0
154400000,Tischeriidae,NA,2.68688,12.9289,-0.0743236,1.90713,0
154400000,Notodontidae,Erebidae,2.28621,9.54897,-0.117299,0.74703,0
154400000,Geometridae,NA,2.53714,35.8971,-0.126258,22.8867,0
154400000,Psychidae,Dryadaulidae,1.59007,11.5185,-0.448209,0.0279604,0
154500000,Hydroptilidae,Micropterigidae,0,2.23588,0.355316,0.532367,0
154500000,Roeslerstammiidae,Urodidae,1.75102,7.52695,0.111341,1.04202,0
154600000,Hydroptilidae,Micropterigidae,0,2.22242,0.234877,0.576107,0
154600000,Agathiphagidae,NA,1.93037,2.61727,0.147613,7.21538,0
154600000,Acanthopteroctetidae,NA,1.68591,18.7804,0.0993953,8.35352,0
154600000,Epicopeiidae,NA,2.69291,4.87856,0.249619,0.23492,0
154600000,Acanthopteroctetidae,NA,2.09291,4.56061,0.295318,10.4277,0
154600000,Roeslerstammiidae,Urodidae,1.78647,11.5926,-0.576331,0.241753,0
154700000,Hydroptilidae,Micropterigidae,0,1.89399,0.341944,0.237555,0
154700000,Psychidae,Dryadaulidae,1.61714,7.0598,0.00200293,0.0604547,0
154800000,Hydroptilidae,Micropterigidae,0,2.59975,0.124993,0.457022,0
154800000,Roeslerstammiidae,Urodidae,1.76665,9.34026,-0.186653,0.0146456,0
154900000,Hydroptilidae,Micropterigidae,0,2.22235,0.123305,0.168152,0
154900000,Micropterigidae,NA,1.89793,7.13363,0.0599702,4.33181,0
154900000,Roeslerstammiidae,Urodidae,1.76396,12.4566,-0.560811,0.262994,0
